u,v,length,name
778789540,3226527131,441.88054113773217,Calle La Esperanza
778789550,622574175,89.68967393983094,Sin nombre
778789550,622574175,86.55389747082653,Sin nombre
778789550,12205276894,56.86563630661679,Sin nombre
814372701,814396733,97.50899351093071,Avenida 3
814372701,814372724,99.61242460690714,Avenida 3
814372701,413276647,98.13893075915443,Calle 0
814372701,288596376,98.34132926136883,Calle 0
814372724,288596377,98.95107334946772,Calle 2
814372724,413276594,96.70533692991808,Calle 2
814372724,814372701,99.61242460690714,Avenida 3
814372724,832384347,93.48418824187569,Avenida 3
814396733,365302261,97.51869832354637,Calle 1
814396733,365302259,99.74905235139308,Calle 1
814396733,814372701,97.50899351093071,Avenida 3
814396733,832384359,133.10515313831175,"['Avenida 3', 'Calle 3']"
814526637,832384347,62.676451698202634,Avenida 3
814526637,832384346,107.45163725057141,"['Calle 6', 'Avenida 5']"
814526637,1180326471,762.0777099392045,"['Avenida 3', 'Calle Alto Loaiza']"
832187132,365287379,99.7249873133459,Avenida Central
832187132,832384377,98.33706498738707,Calle 2
832187132,288596377,98.3138715326963,Calle 2
832384346,413276594,94.42858160889075,Avenida 5
832384346,7278698330,98.36177686317517,Calle 4
832384346,832384347,92.60526944005306,Calle 4
832384346,814526637,107.45163725057141,"['Calle 6', 'Avenida 5']"
832384347,832384346,92.60526944005306,Calle 4
832384347,814526637,62.676451698202634,Avenida 3
832384347,814372724,93.48418824187567,Avenida 3
832384349,832384350,83.38290626525284,Calle 0
832384350,1180326477,57.22800539144449,Avenida 11
832384350,832384349,83.38290626525284,Calle 0
832384350,413066082,100.0923189711688,Calle 0
832384350,5048698350,174.92359042219437,"['Avenida 11', 'Calle 2']"
832384354,832384356,81.701755030417,Sin nombre
832384356,832384359,43.69170016132399,Sin nombre
832384356,832384354,81.701755030417,Sin nombre
832384356,832384362,128.1175180991765,Calle 3
832384359,832384356,43.69170016132399,Sin nombre
832384359,814396733,133.10515313831175,"['Avenida 3', 'Calle 3']"
832384359,365302259,138.84599328534742,"['Calle 3', 'Avenida 5']"
832384361,832384362,36.34280552202189,Avenida 1
832384362,365302261,91.8869997985534,Avenida 1
832384362,832384361,36.34280552202189,Avenida 1
832384362,1180326438,82.18607766074166,Calle 3
832384362,832384356,128.1175180991765,Calle 3
832384364,365287379,95.7454758606737,Avenida Central
832384364,365302261,106.25486154446922,Calle 1
832384364,1180326438,95.33936763996601,"['Avenida Central', 'Calle 3']"
832384364,1180326479,92.36164198482454,Calle 1
832384371,288596350,31.58688924034148,Vía 224
832384371,1180326342,46.11651381753742,Vía 224
832384371,1180326387,97.94934107485243,Avenida 8
832384371,1237366792,99.49601088704345,Avenida 8
832384373,835667815,74.94387353570649,Avenida 6
832384373,9366337823,41.984894271464384,Vía 224
832384373,288596350,104.30479603049416,Vía 224
832384373,5048703454,17.943267322820596,Avenida 6
832384376,1180326347,55.838750845069384,Avenida 4
832384376,835667907,99.80670416947538,Avenida 4
832384376,832384379,99.43545723964259,Calle 0
832384376,9366337823,69.96590193893215,"['Calle 0', 'Vía 224']"
832384377,832384379,99.76999963241586,Avenida 2
832384377,835667755,92.15095148577592,Avenida 2
832384377,835667907,94.97398780362794,Calle 2
832384377,832187132,98.33706498738707,Calle 2
832384379,1180326479,86.509191082044,Avenida 2
832384379,832384377,99.76999963241586,Avenida 2
832384379,365287379,94.09544565406708,Calle 0
832384379,832384376,99.43545723964259,Calle 0
832384391,5373011343,81.43558430643589,Vía 224
832384391,6363104657,117.99816174123785,Vía 224
832384391,5373011347,81.69565132161165,Calle Cóncavas
832386182,1180326322,35.6778211097712,Vía 224
832386182,288596388,42.408509069579466,Vía 224
832386182,1237400551,122.569382207747,Sin nombre
832386186,832386187,151.1214079970846,Sin nombre
832386186,1237400317,45.781458717822964,Sin nombre
832386186,1237399952,60.9071030728824,Sin nombre
832386187,832386186,151.1214079970846,Sin nombre
832386187,832386189,49.00879930739056,Vía 224
832386187,1180326323,42.98670696483198,Vía 224
832386189,1237400317,150.18267697172027,Sin nombre
832386189,832386196,45.22420710631909,Vía 224
832386189,832386187,49.00879930739056,Vía 224
832386196,1237399982,149.90280515343278,Sin nombre
832386196,832386189,45.22420710631909,Vía 224
832386196,832386199,70.8840255426264,Vía 224
832386199,832386201,149.32209718237863,Vía 224
832386199,1237400505,69.27157017142378,Sin nombre
832386199,832386196,70.8840255426264,Vía 224
832386201,833190005,62.37306734855029,Sin nombre
832386201,832386199,149.32209718237863,Vía 224
832386201,2376390845,507.89295943685477,Vía 224
832407669,365302202,90.11229239925503,Sin nombre
832407669,832407672,52.79546869889788,Sin nombre
832407669,832407670,62.09935192578525,Sin nombre
832407670,10287964631,1324.4985758786036,Calle Guábata
832407670,832407669,62.09935192578524,Sin nombre
832407670,832407672,111.33884277473624,Calle Palomo
832407672,832407669,52.79546869889788,Sin nombre
832407672,8812471614,57.333768711779584,Calle Palomo
832407672,832407670,111.33884277473624,Calle Palomo
832407681,832407682,125.50083045814756,Calle Los Zúñiga
832407682,332472676,77.82495980659658,Vía 224
832407682,832407681,125.50083045814759,Calle Los Zúñiga
832407682,9448254372,4231.010039117163,Vía 224
832407786,2376390838,43.93781811155693,Calle Jucó
832407786,2376390796,51.953317376573466,Sin nombre
832407786,2349222596,628.5695095185108,Calle Jucó
832407800,9453139388,41.22907987122435,Calle Jucó
832407800,332470948,29.196356964047535,Vía 224
832407800,10964530595,142.14134415208207,Vía 224
832407838,832407841,119.96484850801698,Sin nombre
832407841,832407846,53.181264635182934,Sin nombre
832407841,832407843,62.898249718334476,Sin nombre
832407841,832407838,119.96484850801698,Sin nombre
832407843,832407841,62.898249718334476,Sin nombre
832407846,832407853,46.67472165732369,Vía 224
832407846,365302198,67.10023640674024,Vía 224
832407846,832407841,53.181264635182934,Sin nombre
832407852,832407853,106.589903865104,Sin nombre
832407853,832407859,51.76954224727352,Vía 224
832407853,832407846,46.67472165732369,Vía 224
832407853,832407852,106.589903865104,Sin nombre
832407858,832407859,90.05832392825761,Sin nombre
832407859,832407853,51.76954224727352,Vía 224
832407859,832407858,90.05832392825761,Sin nombre
832407859,365302201,124.92051765693137,Vía 224
833190005,832386201,62.37306734855029,Sin nombre
833190005,1237400499,44.00691376548565,Sin nombre
833190005,1237400505,181.39186102510882,Sin nombre
833232355,10972354554,554.5103770671079,Calle La Virginia
835667742,1237366792,100.95335909107887,Calle 4
835667742,835667815,98.16433655342085,Avenida 6
835667742,835667784,61.67251427147751,Avenida 6
835667742,835667907,199.47720076332732,"['Calle 4', 'Avenida 4']"
835667755,832384377,92.15095148577592,Avenida 2
835667784,835667742,61.67251427147751,Avenida 6
835667815,835667742,98.16433655342085,Avenida 6
835667815,832384373,74.94387353570649,Avenida 6
835667815,288596350,67.73631204871369,Calle 2
835667815,835667907,107.72161800639047,Calle 2
835667907,832384376,99.80670416947538,Avenida 4
835667907,835667815,107.72161800639047,Calle 2
835667907,832384377,94.97398780362794,Calle 2
835667907,835667742,199.47720076332732,"['Calle 4', 'Avenida 4']"
835667936,835667883,52.36718408927338,Calle Primavera
835667936,835667898,68.39618693009167,Calle Primavera
835667936,835667947,89.4833049329562,Avenida 14
835667936,11822179615,336.78675201132904,Calle Volio
957176180,12158459796,149.38694100406218,Carretera Interamericana Sur
957176180,11024991505,77.3523640287469,Carretera Interamericana Sur
957176224,957176257,897.5532934074341,Calle Patio de Agua
957176224,3685098695,1939.101372892903,Calle Patio de Agua
957176224,5521437955,1402.6934165226312,Calle Vieja Santa Clara
957176257,957176224,897.5532934074339,Calle Patio de Agua
957176257,5521413147,760.1205622383279,Calle Patio de Agua
957176257,957176294,715.2934028474187,Calle Vieja
957176294,5521413147,589.6401792177286,Calle Patio de Agua
957176294,957176257,715.2934028474187,Calle Vieja
957176294,973196132,432.68371911186307,Calle Patio de Agua
957176426,957176435,133.59214435272057,Calle Patio de Agua
957176426,8097866930,2576.423727607718,Calle Patio de Agua
957176426,9471801808,495.88692390700214,Calle Cañada
957176435,957176426,133.59214435272057,Calle Patio de Agua
957176435,622124824,353.401191890569,Calle Garita
957176435,12206140450,2720.6966737111306,Calle Garita
957176504,3685098988,1878.6405313225798,Calle Palmital Sur
957176504,957176595,1635.2387351977104,Calle Palmital Norte
957176504,12650378458,1092.4427375329979,Calle Palmital Sur
957176539,6751099382,665.8427498966219,Calle Palmital Norte
957176539,11024991505,711.9162394584971,Carretera Interamericana Sur
957176539,12198338459,559.479807913563,Carretera Interamericana Sur
957176593,957176595,41.162556752170346,Calle Palmital Norte
957176593,957176595,178.74349450528584,Calle La Iglesia
957176593,6751099382,807.1516410577212,Calle Palmital Norte
957176595,957176593,41.162556752170346,Calle Palmital Norte
957176595,957176593,178.74349450528587,Calle La Iglesia
957176595,957176504,1635.23873519771,Calle Palmital Norte
972575559,622124804,137.15657630643307,Vía 228
972575559,5955549202,1729.0329766951932,Vía 228
972575559,972576024,2630.2823047917886,Calle Azahar
973196132,622573876,1295.542182366465,Calle El Callejón
973196132,8097866930,149.41411260097757,Calle Patio de Agua
973196132,957176294,432.6837191118631,Calle Patio de Agua
1180321396,1180321409,53.788262908240696,Vía 224
1180321396,1237506905,246.77111212321546,Avenida Primera
1180321396,1283536285,457.76092699160193,"['Vía 224', 'Calle 2']"
1180321409,1180321396,53.788262908240696,Vía 224
1180321409,6363104657,135.70026832277955,Vía 224
1180321409,1237506905,279.32766430926415,"['Avenida Segunda', 'Calle Primera']"
1180324176,1180324383,604.3086113989841,Calle Quebrador
1180324217,1834549567,61.149812698069624,Vía 224
1180324217,288592347,472.70725627514486,Vía 224
1180324217,1180324173,549.3185456013352,Diagonal 86
1180324318,10977292417,20.27058408081438,Vía 224
1180324318,10972414877,140.85919708969928,Vía 224
1180324318,1180324383,54.648352502835806,Sin nombre
1180324330,10972414877,675.0782641689004,Vía 224
1180324330,288592347,207.26135252708985,Vía 224
1180324330,10977292417,625.5361454979975,Calle Sanchirí Este
1180324383,10972414877,105.12935147337296,Calle Quebrador
1180324383,1180324176,604.3086113989841,Calle Quebrador
1180324383,1180324318,54.648352502835806,Sin nombre
1180326322,413276710,13.591616608636693,Vía 224
1180326322,832386182,35.6778211097712,Vía 224
1180326322,1237400551,90.0182600856312,Sin nombre
1180326323,5048698366,155.0614361137797,Sin nombre
1180326323,832386187,42.98670696483198,Vía 224
1180326323,413276710,25.477327911230304,Vía 224
1180326323,1237400482,86.6586220176327,Sin nombre
1180326342,832384371,46.11651381753742,Vía 224
1180326342,1237366849,47.281960665218854,Calle 2
1180326342,1180326430,169.2809356169146,Vía 224
1180326347,5048703452,76.37840845910604,Calle 1
1180326347,832384376,55.838750845069384,Avenida 4
1180326347,6361172986,122.66261631710991,"['Avenida 6', 'Calle 1']"
1180326368,413276709,92.62894924525206,Calle 1
1180326368,365302257,60.77245497043634,Calle 1
1180326368,413066082,94.89564255711166,Avenida 9
1180326387,5048703454,100.41819628182928,Calle 0
1180326387,832384371,97.94934107485243,Avenida 8
1180326387,1237366849,187.28002692869384,"['Calle 0', 'Avenida 10']"
1180326392,1180326437,79.05303991652438,Avenida 11
1180326392,288596388,65.78778481828151,Vía 224
1180326392,365302257,57.526172387492245,Vía 224
1180326392,1180326490,73.41356034263163,Avenida 11
1180326424,10830539091,104.98674363328172,Sin nombre
1180326424,1180326444,56.06298517477168,Sin nombre
1180326424,1180326438,101.58432632097254,Sin nombre
1180326430,1237366821,70.07458756203219,Avenida 12
1180326430,1180326342,169.28093561691458,Vía 224
1180326430,288596275,193.28169314610471,Vía 224
1180326437,1180326392,79.05303991652438,Avenida 11
1180326438,832384364,95.33936763996601,"['Avenida Central', 'Calle 3']"
1180326438,832384362,82.18607766074166,Calle 3
1180326438,1180326424,101.58432632097252,Sin nombre
1180326444,1180326424,56.062985174771676,Sin nombre
1180326471,814526637,762.0777099392045,"['Avenida 3', 'Calle Alto Loaiza']"
1180326477,832384350,57.22800539144449,Avenida 11
1180326479,5048703452,28.26034175339047,Calle 1
1180326479,832384379,86.509191082044,Avenida 2
1180326479,832384364,92.36164198482454,Calle 1
1180326490,5048698357,46.77219743512771,Calle 3
1180326490,413276710,143.58066001105942,Calle 3
1180326490,1180326392,73.41356034263163,Avenida 11
1180344880,1180344901,190.65795288577982,Sin nombre
1180344901,1180344880,190.65795288577985,Sin nombre
1180344901,413273877,1020.7235203460934,Calle Embalse Río Macho
1180344901,413273931,61.040237567501975,Calle Embalse Río Macho
1189943508,1295719020,1858.2829134485412,Calle El Santuario
1189943508,1295719608,143.90561209372052,Vía 405
1189943508,1189944480,161.08054932715072,Vía 405
1189943915,1283533662,137.67778298280967,Vía 405
1189943915,1189944242,52.40053853988671,Calle Lourdes
1189943915,1189944160,168.7204953901022,Vía 405
1189944160,1189943915,168.7204953901022,Vía 405
1189944160,1189944386,1533.984304712223,Vía 405
1189944160,1370273025,563.6194859315818,Calle Los Naranjos
1189944386,1189944160,1533.9843047122233,Vía 405
1189944386,1189944516,5365.756648937431,Vía 405
1189944386,6379826380,286.1255923759062,Calle Mata de Guineo
1189944480,1189943508,161.08054932715072,Vía 405
1189944480,633628080,3634.7851240305768,Vía 405
1189944480,10287697847,8179.767612372794,Calle Río Sombrero
1189944499,1370273611,70.19142114188521,Calle Lourdes
1189944499,1834918142,194.92818047659557,Calle Río Navarrito
1189944499,1189942999,89.23559091346374,Calle Lourdes
1189944516,6384175640,854.636132722988,Calle Navarrito
1189944516,1189944386,5365.756648937436,Vía 405
1189944516,1295719608,142.43267615870087,Vía 405
1237366792,8812766121,96.90361650639413,Calle 4
1237366792,835667742,100.95335909107887,Calle 4
1237366792,832384371,99.49601088704345,Avenida 8
1237366799,6361172986,82.90001436182656,Sin nombre
1237366813,1237366821,83.62625004841803,Avenida 12
1237366821,1180326430,70.07458756203219,Avenida 12
1237366821,1237366849,98.56757654710721,Calle 2
1237366821,1237366813,83.62625004841803,Avenida 12
1237366821,288596275,197.29703119461863,Calle 2
1237366849,1180326342,47.281960665218854,Calle 2
1237366849,1237366821,98.56757654710721,Calle 2
1237366849,1180326387,187.28002692869384,"['Calle 0', 'Avenida 10']"
1237399952,832386186,60.9071030728824,Sin nombre
1237399952,1237400354,151.83739358779314,Sin nombre
1237399952,1237400482,57.29165621535111,Sin nombre
1237399982,1237400671,56.16169576608263,Sin nombre
1237399982,1237400317,48.205690075283115,Sin nombre
1237399982,832386196,149.90280515343278,Sin nombre
1237400122,1237400499,185.1402369080463,Sin nombre
1237400122,1237400505,42.19160404628556,Sin nombre
1237400122,1237400671,46.165821954351394,Sin nombre
1237400317,1237399982,48.205690075283115,Sin nombre
1237400317,832386186,45.781458717822964,Sin nombre
1237400317,832386189,150.18267697172027,Sin nombre
1237400354,1237399952,151.83739358779314,Sin nombre
1237400354,288596388,120.14097190418201,Calle El Tanque
1237400354,1237400573,481.86023236376053,Calle El Tanque
1237400482,1237400551,39.625925707152604,Sin nombre
1237400482,1237399952,57.29165621535111,Sin nombre
1237400482,1180326323,86.6586220176327,Sin nombre
1237400499,833190005,44.00691376548565,Sin nombre
1237400499,1237400122,185.1402369080463,Sin nombre
1237400499,5048698371,141.34224374280117,Sin nombre
1237400505,833190005,181.39186102510882,Sin nombre
1237400505,1237400122,42.19160404628556,Sin nombre
1237400505,832386199,69.27157017142378,Sin nombre
1237400551,1237400482,39.625925707152604,Sin nombre
1237400551,1180326322,90.0182600856312,Sin nombre
1237400551,832386182,122.569382207747,Sin nombre
1237400573,1237400354,481.86023236376053,Calle El Tanque
1237400671,5048698371,97.10553199081399,Sin nombre
1237400671,1237399982,56.16169576608263,Sin nombre
1237400671,1237400122,46.165821954351394,Sin nombre
1295711497,1295711675,2468.0992698899063,Calle Navarro
1295711497,12207173717,1668.0939812090046,Calle Río Claro
1295711497,1834549649,2357.5998115064212,Calle Navarro
1295711675,633628080,117.9448790399185,Vía 405
1295711675,633628068,839.5528973465382,Vía 405
1295711675,1295711497,2468.099269889906,Calle Navarro
1295718657,2330175535,5064.825157998938,Calle Muñeco
1295718657,10287697672,484.40827049196525,Calle Río Navarro
1295718657,10287697698,523.3341858455012,Calle Río Navarro
1295719020,1189943508,1858.2829134485416,Calle El Santuario
1295719608,1189944516,142.43267615870084,Vía 405
1295719608,1189943508,143.90561209372052,Vía 405
1295719608,10287697698,500.61407910982535,Calle Río Navarro
1295727711,1295727972,596.7794220349173,Calle La Laguna
1295727736,355108330,1027.2668011329174,Calle Santa María
1295727750,1295728032,971.5641322251331,Carretera Interamericana Sur
1295727750,512919487,2348.0696179220995,Carretera Interamericana Sur
1295727752,355108330,1207.498858478992,Carretera Interamericana Sur
1295727752,1295728032,756.099396020053,Carretera Interamericana Sur
1295727756,1295727807,232.93743388089104,Carretera Interamericana Sur
1295727756,1295727936,178.35137223578332,Carretera Interamericana Sur
1295727756,1295727861,151.8632653265555,Sin nombre
1295727807,1295746010,140.43652800982593,Carretera Interamericana Sur
1295727807,1295727756,232.93743388089104,Carretera Interamericana Sur
1295727807,1295727887,830.6853628677857,Calle La Damita
1295727861,1295727756,151.8632653265555,Sin nombre
1295727887,1295727807,830.6853628677854,Calle La Damita
1295727887,1295727919,247.5275675145388,Calle La Damita
1295727887,1295727901,548.5016415965254,Sin nombre
1295727901,1295727919,218.96618333935885,Calle La Damita
1295727901,1295727949,130.23452350948372,Calle La Damita
1295727901,1295727887,548.5016415965254,Sin nombre
1295727911,1295727972,520.2948501182873,Calle Las Fresas
1295727913,1295727955,174.29578426886164,Calle La Damita
1295727919,1295727887,247.52756751453876,Calle La Damita
1295727919,1295727901,218.96618333935885,Calle La Damita
1295727919,10960876543,699.3867932006822,Calle Las Truchas
1295727936,1295727756,178.3513722357833,Carretera Interamericana Sur
1295727936,355108342,117.7641308072183,Carretera Interamericana Sur
1295727949,1295727901,130.23452350948372,Calle La Damita
1295727949,1295727955,201.87449793800243,Calle La Damita
1295727949,1295727972,1286.0152336640772,Calle Las Fresas
1295727955,1295727949,201.87449793800243,Calle La Damita
1295727955,1295727913,174.29578426886164,Calle La Damita
1295727955,6439120573,2110.020360165908,Calle Robles
1295727972,1295727949,1286.0152336640772,Calle Las Fresas
1295727972,1295727911,520.2948501182872,Calle Las Fresas
1295727972,1295727711,596.7794220349173,Calle La Laguna
1295728032,1295727752,756.0993960200528,Carretera Interamericana Sur
1295728032,1295727750,971.5641322251332,Carretera Interamericana Sur
1295746010,1295727807,140.43652800982593,Carretera Interamericana Sur
1295746010,1296525362,1633.357836097955,Carretera Interamericana Sur
1295746074,1295746199,39.15152469547051,Carretera Interamericana Sur
1295746074,12198423927,446.3021044513084,Carretera Interamericana Sur
1295746074,1295805866,880.2448890103535,Calle Macho Gaff
1295746199,1295746074,39.15152469547051,Carretera Interamericana Sur
1295746199,1296525362,358.8559937127866,Carretera Interamericana Sur
1295805807,1295805866,361.1299713737937,Calle Guyabillos
1295805854,11300371720,168.49860940501574,Calle Macho Gaff
1295805854,12198423978,168.32817617698186,Calle Macho Gaff
1295805854,11300371744,758.6180585416907,Calle El Gajo
1295805866,1295746074,880.2448890103534,Calle Macho Gaff
1295805866,10287808981,578.0279789140362,Calle Macho Gaff
1295805866,1295805807,361.12997137379375,Calle Guyabillos
1296507051,2330175630,1537.3836312836436,Calle Palo Verde
1296507051,5900465482,1191.5839938666543,Carretera Interamericana Sur
1296507051,355107091,153.37716423213192,Carretera Interamericana Sur
1296525356,1296525362,1083.4147461967168,Calle Los Calvo
1296525356,1296525370,605.4701762670386,Calle Los Calvo
1296525356,10287808996,1087.7691544702939,Calle Ramal Los Calvo
1296525362,1295746199,358.8559937127866,Carretera Interamericana Sur
1296525362,1295746010,1633.3578360979552,Carretera Interamericana Sur
1296525362,1296525356,1083.4147461967166,Calle Los Calvo
1296525370,1296525356,605.4701762670386,Calle Los Calvo
1296751784,1296752123,1503.8552603971648,Carretera Interamericana Sur
1296751784,6997240482,5229.447008344821,Carretera Interamericana Sur
1296752123,1296751784,1503.8552603971646,Carretera Interamericana Sur
1370273177,1370273513,1052.3514429582333,Sin nombre
1370273184,1370273513,499.0621665776671,Calle Río Navarrito
1370273513,6630305505,1375.8249619985115,Calle Río Navarrito
1370273513,1370273184,499.062166577667,Calle Río Navarrito
1370273513,1370273177,1052.3514429582333,Sin nombre
1374322987,8555044928,790.1908024567306,Carretera Interamericana Sur
1374322987,9664941591,4288.29242715821,Carretera Interamericana Sur
1374399605,1374399636,3474.4536994220816,Calle Vara del Roble
1374399605,7221312410,1446.026520400343,Calle Vara del Roble
1374399605,10312021047,574.932350439579,Sin nombre
1374399636,3685108915,1298.176142129219,Carretera Interamericana Sur
1374399636,355106880,2884.0279526714558,Carretera Interamericana Sur
1374399636,1374399605,3474.453699422084,Calle Vara del Roble
1374402978,12198447889,15.983602437785478,Calle La Estrella
1374402978,7193791938,194.62329362975035,Sin nombre
1374402978,5952260120,41.29332223474403,Calle La Estrella
1374403070,7193791938,93.5779414887383,Calle Las Cañuelas
1374403070,12198447889,23.070152697384096,Calle La Estrella
1374403070,3685098839,598.956331083758,Calle La Estrella
1374403094,7221312410,1745.1223677444445,"['Calle Vara del Roble', 'Calle La Estrella']"
1374403094,5952260120,97.25723998414392,Calle La Estrella
1374403094,3685098988,651.4282823927167,Calle Los Tanques
1374412343,3685098718,1714.6400586177194,Carretera Interamericana Sur
1374412343,1374415475,731.515397723337,Carretera Interamericana Sur
1374412343,7221286602,1640.3750967982362,Calle La Estrella
1374415284,1374415475,2268.2896433695864,Calle Volcancillo
1374415284,6703010465,1019.6567581498437,Calle Volcancillo
1374415284,9261516196,639.206957599162,Calle Volantín
1374415378,1374415687,1172.7779963587116,Calle Volcancillo
1374415378,1374415687,1197.9991788827017,Calle Los Camacho
1374415378,3570388909,92.10896158177033,Calle Volcancillo
1374415396,3570388909,607.2074459582046,Calle Volcancillo
1374415396,1374415643,200.81976678153572,Calle Higuito
1374415396,3570388893,447.3096333338831,Calle Higuito
1374415475,1374412343,731.515397723337,Carretera Interamericana Sur
1374415475,6138944438,470.1704560864706,Carretera Interamericana Sur
1374415475,1374415284,2268.2896433695873,Calle Volcancillo
1374415503,6703010465,197.0927830997731,Calle Volcancillo
1374415503,1374415687,159.39920281516655,Calle Volcancillo
1374415503,9261516196,147.33213713290493,Calle Volantín
1374415639,2330175904,2336.154936875764,Calle El Mortal
1374415639,1374415700,456.3916736270221,Calle Guayabal
1374415639,1374415588,99.22002753128614,Calle Guayabal
1374415687,1374415503,159.39920281516652,Calle Volcancillo
1374415687,1374415378,1172.777996358712,Calle Volcancillo
1374415687,1374415378,1197.9991788827015,Calle Los Camacho
1834549567,1180324217,61.149812698069624,Vía 224
1834549567,5373011343,346.3455554188321,Vía 224
1834549567,1834549541,685.5045103072529,Calle Sanchirí Oeste
1834918137,1834918142,206.75360194171282,Calle Río Navarrito
1834918137,6630305505,1360.6635159521318,Calle Río Navarrito
1834918137,1834918141,151.84775526175846,Sin nombre
1834918142,1834918141,36.45250632089956,Calle Lourdes Oeste
1834918142,1189944499,194.92818047659557,Calle Río Navarrito
1834918142,1834918137,206.75360194171287,Calle Río Navarrito
1966188331,3685098323,39.98433957669908,Vía 228
1966188331,3855828861,38.58625423594832,Avenida 1
1966188331,6702015810,22.129548349369298,Vía 228
1966243135,3226527111,1364.445696413324,Calle Loma Larga
1966243300,3226527079,1162.5966348879103,Calle La Tronca
1966243300,7533661299,208.34630779595895,Vía 222
1966243300,337219414,179.4199126622554,Vía 222
2145847054,288596462,361.0783994638124,Vía 408
2145847054,3336367892,589.8665069317445,Vía 224
2145847054,332470948,38.325876336999485,Vía 224
2145847957,332472650,83.08375164562402,Vía 224
2145847957,3336367892,574.4769003055121,Vía 224
2145847957,10972354554,776.0080506485374,Calle La Virginia
2260167718,11339074850,117.54244384962512,Vía 407
2260167718,622124817,441.9980259038288,Vía 407
2260167718,11339074838,97.70272452697847,Sin nombre
2330175490,2330175541,230.45361210663322,Calle Loma Alegre
2330175524,2330175535,2711.8666305586175,Calle Cascajal
2330175535,1295718657,5064.825157998938,Calle Muñeco
2330175535,2330175524,2711.8666305586175,Calle Cascajal
2330175535,355107091,370.96221144078413,Calle Cascajal
2330175541,2330175659,744.537297865289,Calle Loma Alegre
2330175541,2330175490,230.4536121066332,Calle Loma Alegre
2330175541,2330175664,534.7496875078117,Calle Loma Alegre
2330175630,3685099298,233.6078848359409,Calle Las Cañuelas
2330175630,2330175659,309.6376194344849,Calle Palo Verde
2330175630,1296507051,1537.3836312836434,Calle Palo Verde
2330175659,2330175541,744.537297865289,Calle Loma Alegre
2330175659,2330175630,309.6376194344849,Calle Palo Verde
2330175659,7221313329,308.86213465634364,Calle Palo Verde
2330175664,2330175541,534.7496875078117,Calle Loma Alegre
2330175827,2330175830,225.3508628459566,Calle La Plaza
2330175830,7221333256,1694.2756944938235,Calle Tapantí
2330175830,2330175827,225.3508628459566,Calle La Plaza
2330175830,7221313329,82.24841707478183,Calle Palo Verde
2330175904,1374415639,2336.154936875765,Calle El Mortal
2330176123,1352179365,4080.6224328008043,"['Avenida 62', 'Calle Cerro Guarco']"
2349222542,413273826,148.61311904651433,Sin nombre
2349222596,832407786,628.5695095185109,Calle Jucó
2349222596,9453139385,592.7938380363572,Calle Jucó
2349222596,9451361802,2728.936487447003,Calle El Embalse
2349284556,288612253,21.555099673442065,Calle Queverí
2349284556,2349426322,4434.63605030596,Calle Queverí
2349284556,288612251,24.154845130609083,Vía 408
2349426322,2349284556,4434.636050305958,Calle Queverí
2349483625,622124431,14.053917048192815,Vía 228
2349483625,9261507676,11.941772356734022,Calle Molejones
2349483625,10279199980,560.5959641263166,Vía 228
2349483639,9480378752,129.01621239756145,Vía 228
2349483639,10279199980,64.33403491176267,Vía 228
2349483639,2349483592,106.1606495192161,Calle Molejones
2349483641,5955549202,2343.3522551304677,Vía 228
2349483641,9480378752,270.0983322397732,Vía 228
2349483641,2349483598,69.74359578668069,Calle Tablón
2349485964,622124431,271.9737618634376,Vía 228
2349485964,2598814462,558.4508686493791,Vía 228
2349485964,2349485973,398.2914642421288,Avenida Central
2349485964,2349540074,185.55808097232622,Calle Las Paperas
2349534251,3570766794,64.2156917403945,Vía 228
2349534251,6724579979,16.431242761801265,Vía 228
2349534251,11336213523,94.22138713475674,Calle 4
2349548051,622573925,7.158236152956066,Vía 228
2349548051,10312066744,292.2439359836382,Vía 228
2349548051,2349548065,200.90440789463457,Avenida 1
2349548065,6702034862,385.46477008469174,Calle San Gerardo
2349548065,6702050193,242.35151574099933,Sin nombre
2349548065,2349548051,200.9044078946346,Avenida 1
2349565168,4522439480,9.344678558283613,Calle La Trinidad
2352535620,2352535647,49.230406804746856,Sin nombre
2352535620,2352535658,87.03642416567631,Sin nombre
2352535620,2352535623,211.61985632601218,Sin nombre
2352535623,2352535620,211.61985632601218,Sin nombre
2352535629,2352535632,51.37461531077295,Sin nombre
2352535629,2352535645,95.2501474640965,Sin nombre
2352535629,5048698381,51.42106854565651,Sin nombre
2352535629,5048698380,69.8478177912112,Sin nombre
2352535632,2352535629,51.37461531077295,Sin nombre
2352535632,2352535647,40.37426645762718,Sin nombre
2352535632,5048698354,108.57210576706701,Sin nombre
2352535645,2352535629,95.2501474640965,Sin nombre
2352535647,2352535632,40.37426645762718,Sin nombre
2352535647,2352535620,49.230406804746856,Sin nombre
2352535647,5048698393,102.15304475674186,Sin nombre
2352535658,2352535620,87.03642416567631,Sin nombre
2376390796,832407786,51.953317376573466,Sin nombre
2376390801,2376390869,60.41712894288227,Sin nombre
2376390801,9453139388,326.6899667757288,Calle Jucó
2376390801,2376390838,270.2503614163092,Calle Jucó
2376390803,2376390838,61.509515245959264,Sin nombre
2376390831,2376390845,126.18370011357699,Sin nombre
2376390838,832407786,43.93781811155693,Calle Jucó
2376390838,2376390803,61.509515245959264,Sin nombre
